image_name,brisque_transformed_mos,niqe_transformed_mos,MOS
5700224418.jpg,3.7129,4.0706,2.9151
5700592133.jpg,4.3722,4.5834,3.6952
5700803236.jpg,3.7055,3.889,3.4314
5701016184.jpg,4.1638,3.6474,2.7727
5701314350.jpg,4.1455,4.3074,3.7404
5702257196.jpg,3.4443,4.2892,2.8651
5705716016.jpg,3.5329,3.9349,2.4352
5706720351.jpg,3.6016,3.7356,2.1636
5706891854.jpg,2.423,4.4567,3.4615
5707035849.jpg,3.4304,4.7208,3.3652
5707149624.jpg,2.3045,3.9685,3.7054
5707373155.jpg,3.9668,4.3078,2.9636
5707521864.jpg,4.598,4.3302,3.4286
5708496664.jpg,4.6347,4.2646,3.2523
5709659001.jpg,4.2411,3.7252,1.8077
5711022887.jpg,4.2848,3.8328,3.3019
5712901839.jpg,4.7358,4.372,2.8039
5713375255.jpg,3.9452,4.3362,2.33
5714331882.jpg,4.6527,4.208,3.2718
5715854575.jpg,3.9889,3.4869,2.7545
5716274912.jpg,4.4677,4.1958,3.4343
5717976598.jpg,3.9371,3.8911,2.4545
5718858871.jpg,4.3964,4.738,3.4545
5719070301.jpg,3.6947,4.1557,2.422
5719459427.jpg,3.7101,4.5655,3.6091
5719653094.jpg,3.6873,3.9763,1.6574
5720139957.jpg,4.463,4.3314,3.0196
5720446079.jpg,4.2866,3.5592,2.6917
5723599109.jpg,3.6312,4.0437,2.9633
5724255636.jpg,3.8502,4.0518,2.6574
5724656586.jpg,4.1396,4.464,3.4775
5725492383.jpg,3.0968,3.9336,3.315
5726241150.jpg,3.4964,3.9959,3.8476
5726507119.jpg,4.7824,4.8167,2.6075
5727760730.jpg,4.4684,3.5164,3.1944
5727908818.jpg,3.809,4.0273,2.9714
5731936449.jpg,3.4147,4.0072,3.4259
5732256845.jpg,4.3341,3.6986,2.3366
5734064610.jpg,3.3456,3.4718,2.85
5734560437.jpg,4.4183,3.9022,3.0804
5734758076.jpg,4.4053,3.7208,3.4314
5737344773.jpg,2.702,4.5014,3.5273
5737901450.jpg,2.924,4.4539,3.9189
5739537678.jpg,4.4174,4.1745,2.8208
5740000928.jpg,4.0362,3.6495,3.5505
5740846112.jpg,4.0151,3.2486,3.0096
5741757504.jpg,3.9831,4.3214,3.0
5743028880.jpg,4.6192,4.0862,3.2621
5745624995.jpg,3.719,4.0907,3.0286
5746249801.jpg,3.1537,4.1115,3.5283
5746784745.jpg,3.6329,4.0211,2.696
5747013682.jpg,4.1825,3.8747,2.0495
5748221179.jpg,3.8587,3.6664,3.1748
5748620149.jpg,3.431,4.069,3.0472
5748824865.jpg,4.4147,4.1631,2.5607
5748929912.jpg,3.775,4.2647,2.6604
5748977191.jpg,4.5424,4.2587,3.1532
57501165.jpg,1.9639,3.8696,2.9434
5750644508.jpg,2.8314,3.3339,3.2212
5751931658.jpg,4.1156,3.4791,2.8333
5752124692.jpg,4.3846,4.1601,3.7228
5752256334.jpg,4.8064,4.1806,3.0385
5756343761.jpg,4.9659,4.6693,3.7545
5756631011.jpg,4.3156,4.0817,3.1509
5756854423.jpg,4.0636,3.3523,2.6415
5759402144.jpg,4.2861,4.4061,3.7629
5761420767.jpg,4.5615,4.2217,3.0
5761873238.jpg,3.6839,4.0772,2.6415
5762320263.jpg,3.7088,3.6048,2.3551
5763062464.jpg,4.4683,4.5193,3.6449
5763573511.jpg,4.2325,4.4659,2.6422
5764115414.jpg,4.0794,4.0036,3.6574
5764514076.jpg,2.6546,4.0804,2.1382
5765377670.jpg,4.4944,3.6022,3.6422
5765859594.jpg,4.2441,3.9431,3.7333
5766806996.jpg,3.6674,3.7879,1.9009
5768167934.jpg,1.8266,4.4404,4.1239
5770080490.jpg,3.6847,4.417,3.4312
5771711136.jpg,4.1463,4.3428,3.2427
5771887382.jpg,3.8121,3.4194,1.9908
5773170451.jpg,4.0597,3.8705,3.3465
5773721595.jpg,4.822,4.182,3.0392
5775598450.jpg,2.9016,4.704,3.9423
5777168643.jpg,4.8013,4.8566,3.5135
5777912776.jpg,4.2841,4.6085,3.6373
5780360656.jpg,4.4917,4.6111,3.7184
5782679543.jpg,4.026,4.5025,3.1923
5782924074.jpg,4.0,3.6897,3.7455
5782928744.jpg,3.2292,2.4441,3.287
5783124720.jpg,3.6413,3.9345,2.2115
5784134624.jpg,3.0348,4.1775,2.578
5784673341.jpg,4.0897,4.3652,3.4455
5785719824.jpg,3.9057,3.8377,2.0874
5786083032.jpg,4.123,4.2755,3.0755
5786468844.jpg,4.3837,4.7634,3.6214
5786557550.jpg,4.8771,3.9442,3.3486
5788614098.jpg,3.9768,4.0228,3.1509
5788815207.jpg,4.2496,4.4417,3.4898
5789601551.jpg,4.0502,4.32,2.9541
5790219836.jpg,3.1994,4.3722,3.2264
5791107273.jpg,4.4239,4.1362,2.9802
5791949308.jpg,4.2027,4.0255,2.1619
5794649659.jpg,3.7748,4.2006,3.3
5794758875.jpg,4.7148,4.4258,3.0
5795183898.jpg,2.6722,3.5955,3.4766
5796436033.jpg,3.7471,4.7057,3.3364
5796747370.jpg,4.0133,4.3878,3.6476
5796923587.jpg,2.6159,4.2083,3.4316
5797735856.jpg,3.7142,3.9335,2.6944
5798200461.jpg,4.466,4.4233,3.6571
5798775388.jpg,3.3487,4.0774,2.7736
5799422140.jpg,3.5555,4.8393,2.7048
5802112389.jpg,3.6835,4.3376,3.486
5802569891.jpg,3.3118,3.7993,2.9906
5803562101.jpg,3.978,3.1724,3.3878
5803914327.jpg,4.5231,4.0686,2.6182
5804026649.jpg,4.2792,3.9032,3.8879
5804325450.jpg,4.2314,3.613,3.217
5804399322.jpg,4.1642,3.4623,3.7087
5805622077.jpg,3.8603,3.4932,3.2059
5805954950.jpg,3.7983,3.9808,3.6321
5807050277.jpg,3.3975,4.0787,3.0099
5807238153.jpg,4.3506,3.8195,3.1495
5807318968.jpg,4.4626,3.8725,2.8981
5808715060.jpg,4.234,4.07,3.1905
5809947698.jpg,2.9122,4.0445,1.4623
5812785774.jpg,4.5005,4.3109,3.7905
5812840397.jpg,4.1182,4.0761,3.6161
5813122725.jpg,3.9694,4.1174,3.5182
5813266787.jpg,3.9983,4.3811,2.6381
5815446993.jpg,4.3153,4.3406,3.2642
5817880168.jpg,4.9106,4.4989,3.466
5819286075.jpg,4.7696,4.1697,3.7843
5820186062.jpg,4.0189,4.0578,3.0189
582148952.jpg,4.0483,4.6589,3.6733
5821971629.jpg,4.8661,4.189,2.6939
5822039641.jpg,4.1929,4.3942,3.7045
5822093825.jpg,4.5418,4.243,4.0
5822768427.jpg,3.7594,4.1987,3.537
5824082232.jpg,3.7269,4.11,2.7429
5825243642.jpg,3.5492,3.9027,1.4667
5825508500.jpg,3.1712,4.1214,1.7905
5825939601.jpg,4.8923,4.7543,3.8019
5827032065.jpg,4.06,4.1025,2.6591
5827460813.jpg,4.0008,3.7687,3.1667
5828251146.jpg,2.7134,3.5558,3.0833
5828254727.jpg,3.6438,3.9535,3.0093
5829241861.jpg,3.6473,3.537,2.898
5829966131.jpg,3.6627,4.0477,2.0971
5830228003.jpg,4.7396,3.9301,3.3039
5830956184.jpg,4.3752,3.9603,3.4018
5831302222.jpg,3.5471,4.3672,2.6339
5831366691.jpg,3.9257,4.0726,3.2037
5833229623.jpg,4.2909,4.1904,3.3333
5834781945.jpg,2.7085,3.9187,3.5047
5835525141.jpg,3.0024,4.312,3.5859
5836498446.jpg,4.2939,4.4393,3.4775
5837969940.jpg,3.961,3.336,3.6442
5838329706.jpg,4.0173,4.4895,3.2157
5838518725.jpg,3.4708,4.1066,3.4476
5838794545.jpg,4.3762,4.5017,3.2178
5839623776.jpg,3.183,4.1282,3.0291
5839793009.jpg,3.8929,3.9109,3.3254
5842712003.jpg,3.8995,4.0585,3.6239
5842931891.jpg,4.3979,4.4723,3.5644
5844622887.jpg,4.6677,4.5637,3.4818
5844813103.jpg,2.2767,3.9441,2.5143
5844921100.jpg,4.9712,4.3826,3.6095
58449294.jpg,3.9587,3.9301,2.8532
5846011911.jpg,4.0943,3.35,2.3679
5846078806.jpg,4.9436,4.3848,3.9135
5847384440.jpg,4.1883,3.6383,3.4595
5847408057.jpg,4.1249,4.1419,3.8
5847946773.jpg,3.2526,3.6142,2.6038
5848411050.jpg,4.1592,4.5931,3.8654
5849166675.jpg,3.7151,3.9735,2.596
5849249346.jpg,4.7216,4.5172,3.8476
5849666747.jpg,4.5473,4.7881,3.619
5850096725.jpg,3.4946,4.035,2.4
5853259008.jpg,4.5173,4.369,3.5327
5854130158.jpg,2.5913,4.5991,3.1456
5856115357.jpg,3.8811,3.9729,2.9245
5856265647.jpg,4.5661,4.4257,3.7238
5858971250.jpg,4.348,4.0804,3.514
5859309993.jpg,3.9959,3.2362,3.5798
5863209284.jpg,4.2936,3.6901,3.4286
5864167034.jpg,3.5781,3.8482,2.6667
5864866052.jpg,4.024,3.9091,2.9109
5865132229.jpg,4.9559,3.846,3.2056
5866448510.jpg,3.6363,4.6993,3.5268
5866763424.jpg,3.9079,4.5129,3.56
5867990992.jpg,3.3822,3.8286,2.5234
5868900850.jpg,3.9452,4.0256,4.0
5869276624.jpg,3.2811,4.0107,3.0606
5869591890.jpg,4.4605,4.0531,3.578
5870845920.jpg,4.2269,4.0417,3.5278
5870955720.jpg,2.5906,4.3538,3.7745
5871068150.jpg,4.378,4.0386,3.3394
5871213191.jpg,4.2021,4.3424,3.807
5871593028.jpg,4.3553,4.2533,3.303
5871779223.jpg,4.4423,3.9301,2.7891
5873610214.jpg,4.491,4.7808,2.9524
5875925963.jpg,3.4226,4.2061,3.0
5876051594.jpg,4.1624,4.1514,3.5354
5876597412.jpg,4.2825,4.2577,3.0721
5876691783.jpg,4.6904,4.374,3.8558
5876722447.jpg,3.9068,4.0755,3.2188
5877192304.jpg,3.7732,4.2628,3.1415
5877272501.jpg,4.9275,4.693,3.8585
5879690252.jpg,3.9423,3.6138,3.3558
5879706162.jpg,3.7042,4.3942,3.6415
5880149356.jpg,2.005,3.5506,2.963
5880272825.jpg,4.1248,4.2124,3.6466
5880662445.jpg,3.7982,4.1865,1.6569
5881048001.jpg,4.0021,3.7256,3.3482
5881856929.jpg,4.4796,4.5505,3.0189
5884343005.jpg,3.7003,4.5758,3.7404
5884382109.jpg,4.6736,3.8357,3.2636
5884690824.jpg,4.7975,4.2077,3.3942
5884745280.jpg,3.4216,4.1969,2.6275
5884906716.jpg,4.4016,4.9461,3.6789
5885686436.jpg,3.1208,4.1946,3.6
5886060405.jpg,4.0139,4.0656,3.5545
5886086971.jpg,3.9711,3.9034,2.6863
5886709832.jpg,3.9465,3.9933,3.5849
5887130142.jpg,4.3338,4.0886,2.0865
5887175840.jpg,2.6969,4.2517,2.2762
5887936508.jpg,3.9792,4.2196,3.4771
5888106239.jpg,4.5329,4.441,3.6038
5889219072.jpg,4.7577,4.4557,3.4804
5890294263.jpg,3.8276,3.4083,3.2925
5890423400.jpg,4.5339,3.9419,3.4673
5890641011.jpg,3.1238,3.7921,3.2778
5890838382.jpg,3.4969,4.1603,3.3301
5891304676.jpg,2.8923,4.1617,2.9217
5891409099.jpg,4.1235,3.6368,3.4
5891437045.jpg,4.2599,3.9767,3.2476
5891588921.jpg,3.1672,4.4647,3.7838
5892461244.jpg,3.6403,4.0972,3.8304
5893291303.jpg,4.1486,4.2796,3.4095
5893652818.jpg,2.7549,4.1029,1.7358
5894107324.jpg,4.1717,4.142,3.4091
5894875244.jpg,4.1606,4.5687,3.6869
5895424608.jpg,3.1948,3.5582,2.6422
5895477446.jpg,4.495,4.3381,3.8252
5896106502.jpg,4.2059,3.1544,3.7345
5897145842.jpg,3.7447,4.2623,2.0463
5897660924.jpg,3.9625,4.077,3.0094
5898928772.jpg,4.2444,4.3638,2.9808
5899300375.jpg,3.7349,2.6584,2.4804
5899684696.jpg,4.34,4.1922,2.6
5900853532.jpg,4.6351,4.1215,2.8932
5901488995.jpg,3.9674,3.9615,2.4922
5901783769.jpg,4.6232,4.3529,3.419
5902359095.jpg,4.8181,4.6775,3.5182
5903525428.jpg,4.3734,4.3613,3.5096
5903878980.jpg,3.7763,4.6674,3.4343
5903930781.jpg,2.758,4.5458,3.5714
5904148188.jpg,4.6281,4.473,2.9403
5905146921.jpg,2.5603,4.2731,2.97
5905277829.jpg,2.8098,3.9614,3.0783
5906203942.jpg,4.2327,4.3694,2.9541
5906327236.jpg,4.764,4.1832,3.5268
5906517609.jpg,3.7387,4.2359,3.5926
5906582267.jpg,3.2238,4.7027,3.5888
5906624117.jpg,4.989,4.6509,3.5
5906952351.jpg,4.5007,4.6394,3.8972
5907004909.jpg,3.2788,3.7327,1.6635
5908187685.jpg,3.3989,3.5485,2.7929
5909804133.jpg,4.5395,4.137,2.8667
5909836930.jpg,3.8093,3.9463,2.4954
5910545670.jpg,3.4238,2.4891,2.1386
5910732650.jpg,1.7206,4.0721,1.9898
5912070942.jpg,4.0571,4.6256,3.4615
5912436872.jpg,4.9911,4.4352,3.3883
5912451823.jpg,3.1033,4.1128,3.5234
5912584970.jpg,3.7498,4.4537,3.5619
5913086401.jpg,4.0597,4.1135,2.0485
5913526574.jpg,4.3823,4.3922,3.7264
5914023763.jpg,4.3391,4.3693,3.8208
5914304035.jpg,3.6911,4.128,3.1667
5914413530.jpg,4.9378,4.4555,3.4815
5914417617.jpg,4.1849,4.6415,3.5575
5914848066.jpg,4.0743,4.101,3.7838
5914999740.jpg,3.0717,4.2958,3.1837
5915252762.jpg,4.1957,3.0125,2.5577
5916873718.jpg,3.1543,4.2481,2.8491
5917296642.jpg,3.4998,4.1853,2.1019
5919030075.jpg,3.8422,3.6098,2.6762
5919706356.jpg,4.9278,3.7948,2.8586
5920736883.jpg,3.8019,4.2735,3.0956
5920883206.jpg,4.1958,4.441,3.2353
5921291430.jpg,3.2623,4.1609,3.4
5921674068.jpg,4.1024,3.7344,3.3238
5922077897.jpg,3.6931,3.468,3.3402
5922538133.jpg,3.8362,4.0532,2.6768
5922588235.jpg,3.3389,4.4361,3.6893
5923029266.jpg,4.8901,4.411,3.5
5923067948.jpg,4.5173,3.819,3.6602
5924110639.jpg,4.2176,3.6159,2.5859
5925110976.jpg,3.1169,3.7937,2.1927
5925314446.jpg,4.7517,4.5761,3.6634
5925658885.jpg,4.277,3.7407,3.0413
5926348208.jpg,4.407,4.5172,3.2136
5927112319.jpg,3.7188,4.5071,3.5152
5928144781.jpg,1.7052,3.6844,3.8381
5930701704.jpg,4.3672,4.3089,3.3491
5930876150.jpg,4.9713,4.1626,3.2
5932454750.jpg,3.8931,4.5253,3.39
5932521378.jpg,4.3562,4.2431,2.283
5932591132.jpg,3.1697,4.2185,1.7037
5932756634.jpg,4.4996,4.003,3.4095
5933359823.jpg,4.9816,4.5577,3.0093
5933439918.jpg,4.0295,3.5556,2.8952
5934416034.jpg,3.5949,4.1586,3.5377
5935217683.jpg,4.4362,3.8495,3.3137
5935609907.jpg,4.3522,3.847,3.2358
5935910099.jpg,3.4397,4.1511,3.3838
5936087565.jpg,4.612,3.6452,3.1386
5936297940.jpg,4.9109,4.3471,3.5888
5936466945.jpg,4.7709,4.1058,2.9455
5936518143.jpg,4.71,4.2104,3.4091
5936667753.jpg,4.204,3.9694,2.5872
5937141958.jpg,4.2857,4.1736,3.3426
5938961229.jpg,4.4857,4.343,3.2
5939994525.jpg,4.4717,4.3543,2.5686
594061158.jpg,4.3431,4.4326,3.8476
5941719690.jpg,4.2548,4.0862,3.4951
5941759615.jpg,3.7274,3.452,2.3048
5942438965.jpg,4.5401,3.7963,2.9018
5943227958.jpg,4.481,4.3251,3.717
5944469044.jpg,3.4715,4.1514,3.2476
5945639421.jpg,3.0929,3.991,3.0476
5946379420.jpg,2.7164,3.5043,3.0312
5947239727.jpg,4.3502,3.9713,3.3878
5948128813.jpg,4.3881,4.3803,3.5814
5948378050.jpg,4.6441,4.1301,3.1262
5948782020.jpg,3.4512,3.8774,1.9811
5950379360.jpg,4.6251,4.4005,3.6545
5950764081.jpg,4.4778,3.8012,3.6058
5951267818.jpg,4.6568,4.2248,3.5472
5952909406.jpg,3.813,4.0568,3.08
5952914370.jpg,3.52,4.3767,4.13
5952945336.jpg,3.7646,4.7305,3.5045
5952977231.jpg,4.4469,4.0884,3.4381
5955759351.jpg,2.709,4.1087,2.7196
5955805991.jpg,4.2571,4.5655,3.7685
5955821366.jpg,3.7868,3.3242,3.3178
5956264742.jpg,4.2941,4.1942,3.4818
5956532834.jpg,3.1537,4.0254,1.7624
5956733523.jpg,4.967,4.7749,3.2286
5957529687.jpg,4.5914,4.1207,3.7207
5958225311.jpg,4.9235,4.1889,3.6696
5958527369.jpg,4.202,4.6162,3.7838
5958950790.jpg,4.3576,4.1339,2.25
5959178118.jpg,2.6382,4.2632,2.9712
5959274849.jpg,3.8288,3.5718,2.8257
5959668491.jpg,4.8005,3.6859,3.6796
5960283649.jpg,4.3345,3.76,2.6306
5961150371.jpg,3.8806,4.707,4.0446
5961872098.jpg,3.5617,4.1131,1.5743
5962747.jpg,3.9189,4.255,1.9633
5963098166.jpg,3.9466,3.656,2.3889
5963776272.jpg,4.3232,3.7974,2.0943
5964504987.jpg,4.9838,4.3303,3.6
5964655534.jpg,2.9784,4.1225,2.8058
5965102816.jpg,4.3799,3.702,3.6762
5965133754.jpg,3.9,2.287,2.9135
5965181934.jpg,3.6694,3.8606,3.2667
5965591233.jpg,3.8864,3.861,2.4952
596587243.jpg,3.9553,4.2118,3.4245
5966496820.jpg,4.4458,4.375,3.581
5966712198.jpg,4.5455,4.1492,3.181
5966778623.jpg,4.6484,4.3656,2.35
5967167167.jpg,4.2676,3.9915,3.4095
5967293937.jpg,4.4407,4.0319,3.3645
5968252137.jpg,3.275,3.9128,3.3302
5968485889.jpg,4.9758,4.7649,3.9364
5968558261.jpg,4.4444,3.6281,3.6667
5969471767.jpg,4.0898,3.9346,2.8614
5970029392.jpg,4.7009,3.8638,3.3551
5971260303.jpg,4.0714,4.5243,3.1818
5971597371.jpg,3.6986,4.288,3.6667
5971762123.jpg,3.7551,2.9467,3.6132
5973089672.jpg,4.1809,4.6825,3.7624
5973209084.jpg,3.2606,4.158,1.6972
5973304617.jpg,3.4108,4.4794,3.4643
5974147290.jpg,3.3085,4.1344,1.8654
5974719661.jpg,3.4084,4.1677,1.9815
5974844404.jpg,4.4229,4.438,3.5243
5975565227.jpg,4.066,4.0549,2.8214
5976052920.jpg,3.5417,4.0338,3.2308
5976377870.jpg,3.7051,4.7843,3.0381
5977841815.jpg,4.6151,4.4224,4.0642
5977893194.jpg,4.7767,3.8885,3.1308
5979005595.jpg,3.7146,4.4876,3.7714
5979159909.jpg,3.7285,3.3748,3.4766
5979161459.jpg,4.5611,4.4408,3.2385
5980068668.jpg,4.0775,3.845,3.5238
5980262015.jpg,3.5298,4.0625,2.7193
5982393408.jpg,3.8274,4.4811,4.0
5984121563.jpg,2.3679,4.4383,1.7685
5984140443.jpg,4.4297,4.3914,3.434
5985353334.jpg,4.7684,3.5041,3.3
5986724634.jpg,4.3285,3.9618,3.4455
5987364665.jpg,3.3123,4.1961,3.2593
5987384542.jpg,3.905,4.379,4.0
5987658762.jpg,4.3668,4.2643,3.4554
5990072932.jpg,4.4246,3.6369,3.2727
5991710179.jpg,4.5346,3.4365,3.1792
5992863973.jpg,3.4146,4.4466,3.6887
5993545370.jpg,3.9567,4.3002,3.6311
5993869890.jpg,4.0899,4.4485,3.8857
5993929800.jpg,4.5956,4.4245,4.0091
5994370430.jpg,3.1865,4.5343,3.5686
5995040588.jpg,4.4169,4.3126,3.98
5995083892.jpg,3.4513,4.1525,3.1333
5995809590.jpg,4.6151,4.4762,2.767
5996266717.jpg,4.7774,4.809,3.5357
5996293393.jpg,3.5291,4.2632,3.56
5996648026.jpg,4.3295,4.1912,3.2745
5996831643.jpg,3.0476,4.3133,2.3611
5997968998.jpg,2.8976,4.1177,3.2476
5998921543.jpg,3.5887,3.4282,2.1712
5999140032.jpg,4.5592,3.8135,2.6765
5999303076.jpg,4.01,3.8924,2.6117
5999450318.jpg,3.9103,3.451,2.8018
5999962453.jpg,4.7278,4.6684,3.97
6000347443.jpg,3.1319,3.7204,3.5324
6000377344.jpg,3.1211,3.6287,2.75
6000772290.jpg,4.2931,3.4156,3.8952
6000896987.jpg,4.0845,4.1837,3.47
6001045244.jpg,4.1631,2.8448,3.9
6001214984.jpg,4.4487,3.2078,3.3868
6001258616.jpg,4.1028,4.127,3.4175
6001444866.jpg,4.3756,3.8482,2.0909
6001560793.jpg,3.0029,4.0399,2.7736
6001836316.jpg,3.8974,3.2743,2.6571
6002391220.jpg,4.3926,4.0517,3.514
6002788833.jpg,3.0565,4.4246,3.4151
6003444578.jpg,4.667,4.6131,3.8922
6003830397.jpg,3.156,4.02,2.1981
6003925442.jpg,3.457,2.1989,2.1327
6004179446.jpg,4.58,4.584,3.1683
6004662053.jpg,3.9222,4.5065,3.5728
6005119430.jpg,4.0995,3.5835,3.0202
6006544496.jpg,4.761,4.5454,2.8558
6007032209.jpg,3.4059,3.2966,1.9469
6008172185.jpg,2.0332,4.5225,3.3119
6008267730.jpg,3.4934,3.5264,2.2212
6011182310.jpg,4.7009,4.4423,2.1441
6011321842.jpg,4.0393,4.3237,3.2451
6011443641.jpg,3.5642,4.0852,2.066
6012494248.jpg,4.34,4.6219,2.299
6013203590.jpg,4.4714,4.2766,2.2056
6014996044.jpg,3.6129,4.0401,1.8679
6015032576.jpg,4.3541,4.1653,2.6827
6015497423.jpg,4.5554,4.5657,3.2381
6015802455.jpg,4.2167,4.1392,3.7477
6015806731.jpg,4.5337,4.6243,4.0179
6015956857.jpg,4.0427,4.469,2.8788
6016403844.jpg,3.5477,4.0847,4.1495
6018292739.jpg,4.2204,4.3422,3.9412
6018448805.jpg,3.9865,3.92,2.5143
6018954377.jpg,3.8157,3.9741,3.1468
6019255824.jpg,4.2339,4.1489,2.8208
6019945837.jpg,4.5196,4.3922,2.8462
6021031344.jpg,3.4133,4.3358,3.5981
6021411453.jpg,3.4626,3.4567,3.0909
6021481506.jpg,4.0052,4.1146,2.3458
6022378177.jpg,3.8666,4.5912,2.7788
6022545118.jpg,4.5657,4.2659,2.76
6022867548.jpg,3.8915,4.0189,3.0519
6024552297.jpg,3.7558,4.2977,1.9189
6024842797.jpg,3.6739,3.9348,2.3846
6025425827.jpg,3.7653,4.13,2.6923
6026252669.jpg,3.9982,4.4405,3.1698
6026326925.jpg,4.8071,4.1344,3.3636
6026481577.jpg,3.7769,3.4045,2.6078
6027079771.jpg,4.8937,4.5107,2.3182
6027104916.jpg,4.2756,4.5498,3.57
6027592169.jpg,3.5891,4.3272,2.8857
6027700445.jpg,3.7724,3.0959,2.7757
6028150139.jpg,3.3638,3.6787,2.2039
6028637115.jpg,2.9656,4.1273,2.4706
6029121560.jpg,4.4746,3.81,3.5327
6029275021.jpg,2.0998,3.8378,3.5455
6030228496.jpg,2.1859,4.4464,3.8318
6030949586.jpg,4.4445,4.2437,3.066
6031428768.jpg,3.8504,4.4294,3.8208
6031659162.jpg,4.4985,4.1858,3.5872
6031843630.jpg,4.4561,4.1486,3.708
6032331327.jpg,3.5967,3.8182,3.1415
6034206796.jpg,3.7844,3.895,3.3564
6034305010.jpg,3.6406,4.1718,1.9717
6035124340.jpg,3.7466,4.1888,3.7379
6035849303.jpg,4.03,4.2455,3.3694
6036947560.jpg,4.6579,4.2163,3.8252
6037494854.jpg,4.068,4.1905,3.028
6038209414.jpg,4.7452,4.1988,3.5392
6038295974.jpg,4.1161,4.4102,2.7944
6038701648.jpg,3.3732,4.2237,2.2121
6039555736.jpg,3.8435,3.9285,3.8131
6039986831.jpg,4.8221,4.1201,3.2566
6040260022.jpg,3.1641,4.1399,2.4563
6041797981.jpg,3.5769,3.6084,3.2936
6042672092.jpg,4.26,4.1394,2.9091
6043711166.jpg,4.3989,3.7963,3.4685
6044839741.jpg,4.7952,4.379,3.566
6044933517.jpg,2.9058,4.3447,3.819
6045595814.jpg,4.0183,4.3081,3.3922
6045753888.jpg,3.91,4.8232,3.3056
6046652289.jpg,4.9486,4.1511,3.7059
6046933267.jpg,4.2893,4.5205,3.8182
6047228959.jpg,4.6848,4.138,3.3529
6048178491.jpg,3.9649,4.1618,2.3232
6048377722.jpg,4.6277,4.0535,3.6471
6050570749.jpg,4.0622,4.1036,2.6504
6051776132.jpg,4.2773,4.1224,3.8692
6052522172.jpg,4.4368,4.6158,3.4273
6052669253.jpg,4.3398,4.2977,3.4356
6052980564.jpg,3.7929,3.9275,3.6111
6052981024.jpg,4.3829,4.8775,3.4486
6053711143.jpg,4.8041,4.6042,3.019
6055173386.jpg,3.1688,4.4296,3.5566
6056249968.jpg,4.5478,4.1876,2.8257
6059213593.jpg,3.9396,4.7588,3.3774
6059364561.jpg,4.9825,4.2463,3.6634
6061619361.jpg,4.234,3.9582,2.7404
6062434084.jpg,4.4213,3.8706,2.9029
6063249330.jpg,2.8013,4.4539,3.0935
6063545051.jpg,3.0164,3.9651,2.7692
6064738730.jpg,4.703,4.1874,3.5701
6065678020.jpg,4.3809,4.2487,3.5048
6065704403.jpg,3.836,4.1135,3.4636
6066096952.jpg,4.3433,4.3942,3.0917
6066179576.jpg,4.2262,4.5948,2.9541
6066562802.jpg,3.1788,4.2191,3.5238
6067571211.jpg,4.9031,4.4532,3.4486
6067656779.jpg,4.2052,4.5022,3.6972
6068598546.jpg,4.2797,4.447,3.3689
6068776554.jpg,4.6942,2.3332,3.2897
6070920773.jpg,3.9318,4.3254,3.8829
6070993297.jpg,4.0311,3.9862,3.0317
6071037995.jpg,3.9394,4.0527,1.9417
6071930227.jpg,3.5108,4.0099,1.789
6072006649.jpg,4.5922,4.09,3.4154
6072373526.jpg,3.9668,3.9237,3.5192
6072752880.jpg,4.3112,4.0279,3.4519
6073381897.jpg,4.2595,4.531,3.6636
6073506056.jpg,4.8095,4.3922,3.6132
6074442813.jpg,4.721,4.2763,3.3426
6074911475.jpg,4.6749,3.902,2.8431
6075825527.jpg,4.7526,4.3143,3.1923
6077061574.jpg,4.5352,4.3859,3.5135
6077250722.jpg,3.4362,3.7976,3.25
6077930890.jpg,3.8936,3.3761,2.198
6078173140.jpg,3.7127,4.733,3.6762
6078472527.jpg,4.0024,4.21,3.2667
6079223986.jpg,3.9935,4.4859,3.3333
6080237953.jpg,2.3479,4.2849,3.1748
6080350914.jpg,4.8287,4.4089,3.7944
6080905239.jpg,3.9322,3.4424,3.8725
6081414146.jpg,3.8497,4.1848,3.0654
6082438802.jpg,4.5944,4.6587,3.5905
6084731334.jpg,4.1099,4.1863,2.5294
6087235314.jpg,3.4666,3.8995,3.018
6087381283.jpg,4.0079,4.0712,3.3679
6087844508.jpg,4.9379,4.6662,3.6147
6088173087.jpg,3.9501,3.4697,3.4667
6088627872.jpg,3.7299,4.3586,3.6727
6088697532.jpg,4.789,4.2207,3.0459
6088929536.jpg,4.5506,4.6418,3.7422
6090586494.jpg,3.5744,3.8186,3.5766
6091930648.jpg,3.3841,3.7337,3.5321
6092043977.jpg,3.3817,4.1052,3.4953
6092350487.jpg,4.7502,4.5947,3.5377
6092502687.jpg,3.7923,4.0978,2.8829
6093133362.jpg,4.9148,4.5776,2.9333
6093527262.jpg,3.7026,4.6385,3.8529
6094279767.jpg,3.9462,4.7028,3.2115
6095610288.jpg,3.6861,2.336,2.4352
6095633645.jpg,4.7262,4.066,2.4128
6096610009.jpg,3.8761,2.5631,3.4537
6096713881.jpg,3.6214,3.7925,2.5096
6098070477.jpg,4.2826,3.311,3.3396
6098120607.jpg,3.2289,3.9957,1.9291
6098553690.jpg,3.1318,2.7304,2.5741
6098945608.jpg,3.4766,4.3718,3.7818
6098953309.jpg,4.2683,4.2331,3.2525
6099389158.jpg,4.1558,3.9659,2.3238
