image_name,brisque,MOS_zscore_transformed_to_brisque_scale,niqe_transformed_to_brisque_scale
5909836930.jpg,29.7677,59.3445,26.3433
5910545670.jpg,39.4059,69.6094,62.7732
5910732650.jpg,81.9851,74.7798,23.1963
5912070942.jpg,23.5734,30.7294,9.361
5912436872.jpg,0.2233,33.5946,14.12
5912451823.jpg,47.4181,30.6118,22.1811
5912584970.jpg,31.2561,31.1348,13.6574
5913086401.jpg,23.5076,73.275,22.1631
5913526574.jpg,15.4422,25.4709,15.1956
5914023763.jpg,16.5233,23.8174,15.7664
5914304035.jpg,32.7217,41.1014,21.7995
5914413530.jpg,1.5555,33.073,13.612
5914417617.jpg,20.3784,29.8109,8.9622
5914848066.jpg,23.1419,25.8686,22.4739
5914999740.jpg,48.2087,41.3986,17.605
5915252762.jpg,20.1085,58.6339,49.6867
5916873718.jpg,46.1413,48.5424,18.7963
5917296642.jpg,37.5049,72.4335,20.3686
5919030075.jpg,28.9441,57.463,34.7549
5919706356.jpg,1.806,52.7124,30.1304
5920736883.jpg,29.9527,41.7148,18.1614
5920883206.jpg,20.1051,38.2566,13.9762
5921291430.jpg,43.4432,35.9364,20.9766
5921674068.jpg,22.4397,37.2672,31.6412
5922077897.jpg,32.6719,34.4143,38.2993
5922538133.jpg,29.094,55.0252,23.6695
5922588235.jpg,41.5268,27.9342,14.0981
5923029266.jpg,2.7472,32.0509,14.7252
5923067948.jpg,12.0666,27.7371,29.5254
5924110639.jpg,19.5599,55.9821,34.6029
5925110976.jpg,47.0767,68.0449,30.1564
5925314446.jpg,6.2074,27.3184,10.597
5925658885.jpg,18.0762,44.3438,31.4815
5926348208.jpg,14.8243,40.8817,12.0707
5927112319.jpg,32.0297,29.7153,12.322
5928144781.jpg,82.3699,18.3679,32.8904
5930701704.jpg,15.8198,36.778,17.277
5930876150.jpg,0.7182,42.0323,20.9345
5932454750.jpg,27.672,35.325,11.8681
5932521378.jpg,16.096,66.1387,18.9236
5932591132.jpg,45.7578,81.4868,19.5383
5932756634.jpg,12.51,35.1522,24.926
5933359823.jpg,0.4601,46.6053,11.0563
5933439918.jpg,24.2637,48.0991,36.1102
5934416034.jpg,35.1268,32.4978,21.0352
5935217683.jpg,14.0958,39.3518,28.7621
5935609907.jpg,16.1954,37.346,28.8246
5935910099.jpg,39.0064,34.875,21.2226
5936087565.jpg,9.6998,41.175,33.8692
5936297940.jpg,2.2264,26.6081,16.3217
5936466945.jpg,5.728,47.8649,22.3545
5936518143.jpg,7.2491,34.6062,19.7409
5936667753.jpg,19.8991,57.75,25.7654
5937141958.jpg,17.8583,34.8816,20.6609
5938961229.jpg,12.8587,40.4397,16.4246
5939994525.jpg,13.207,57.8224,16.1429
594061158.jpg,16.4223,22.7413,14.1844
5941719690.jpg,18.6297,31.875,22.8454
5941759615.jpg,31.8141,66.2152,38.6992
5942438965.jpg,11.4987,47.8782,30.093
5943227958.jpg,12.9749,24.75,16.8714
5944469044.jpg,38.2133,38.9543,21.2154
5945639421.jpg,47.6784,43.8281,25.2247
5946379420.jpg,57.0907,45.5752,37.3917
5947239727.jpg,16.2453,37.7456,25.7184
5948128813.jpg,15.2964,27.0451,15.4936
5948378050.jpg,8.8973,39.7571,21.7469
5948782020.jpg,38.7209,74.1807,28.065
5950379360.jpg,9.3724,28.2652,14.9866
5950764081.jpg,13.0549,29.1261,29.9698
5951267818.jpg,8.5805,30.3432,19.3796
5952909406.jpg,29.6746,45.2655,23.5804
5952914370.jpg,36.9996,13.65,15.5817
5952945336.jpg,30.8853,32.3008,6.7382
5952977231.jpg,13.828,32.8472,22.7896
5955759351.jpg,57.2757,53.2437,22.2813
5955805991.jpg,18.5724,23.4915,10.8633
5955821366.jpg,30.3308,36.3971,41.8957
5956264742.jpg,17.6476,34.3983,20.1444
5956532834.jpg,46.1582,80.2294,24.3657
5956733523.jpg,0.8238,39.5558,5.6278
5957529687.jpg,10.2158,27.4767,21.9822
5958225311.jpg,1.9113,28.8039,20.2774
5958527369.jpg,19.9491,23.8411,9.5955
5958950790.jpg,16.0603,66.6933,21.6523
5959178118.jpg,59.0446,44.8897,18.4203
5959274849.jpg,29.2798,52.7312,35.7059
5959668491.jpg,4.9864,27.5948,32.8521
5960283649.jpg,16.637,56.2375,30.9997
5961150371.jpg,27.9846,16.8496,7.3262
5961872098.jpg,35.9581,86.8075,22.1733
5962747.jpg,27.0276,74.1818,18.6259
5963098166.jpg,26.334,62.9605,33.5997
5963776272.jpg,16.9193,70.1597,30.064
5964504987.jpg,0.4043,29.987,16.7415
5964655534.jpg,50.5409,50.2961,21.9365
5965102816.jpg,15.5019,24.0221,32.45
5965133754.jpg,27.4998,47.3208,67.8256
5965181934.jpg,33.2652,38.4743,28.4856
5965591233.jpg,27.8399,59.2718,28.4754
596587243.jpg,26.1173,34.5783,19.7043
5966496820.jpg,13.8554,29.7297,15.6253
5966712198.jpg,11.3629,41.1078,21.271
5966778623.jpg,8.7892,63.75,15.8612
5967167167.jpg,18.3093,34.5065,25.2126
5967293937.jpg,13.9825,38.5,24.2026
5968252137.jpg,43.1238,35.0024,27.1798
5968485889.jpg,0.6038,23.7101,5.8779
5968558261.jpg,13.8901,26.0526,34.2982
5969471767.jpg,22.7551,51.0894,26.6355
5970029392.jpg,7.4775,35.8424,28.4041
5971260303.jpg,23.2146,39.6,11.8924
5971597371.jpg,32.5353,26.6081,17.799
5971762123.jpg,31.1223,28.1384,51.3335
5973089672.jpg,20.4774,26.0367,7.9367
5973209084.jpg,43.4844,80.053,21.0506
5973304617.jpg,39.7307,34.0043,13.0152
5974147290.jpg,42.2875,76.8514,21.6404
5974719661.jpg,39.7905,72.9915,20.8071
5974844404.jpg,14.4282,32.4797,14.051
5975565227.jpg,23.349,51.4576,23.6267
5976052920.jpg,36.4569,40.6659,24.1547
5976377870.jpg,32.3732,44.6689,5.3921
5977841815.jpg,9.6219,17.4326,14.4393
5977893194.jpg,5.5824,40.3092,27.7882
5979005595.jpg,32.1344,21.2466,12.8094
5979159909.jpg,31.7869,34.5469,40.6289
5979161459.jpg,10.9728,38.8929,13.9809
5980068668.jpg,23.0631,31.7087,28.8755
5980262015.jpg,36.7559,53.729,23.4377
5982393408.jpg,29.3147,14.9392,12.9721
5984121563.jpg,65.8034,80.4196,14.042
5984140443.jpg,14.2577,34.4602,15.2157
5985353334.jpg,5.7909,35.4977,37.3973
5986724634.jpg,16.7875,33.5841,25.9562
5987364665.jpg,42.1931,37.0864,20.0965
5987384542.jpg,27.3753,17.1812,15.5242
5987658762.jpg,15.8297,30.9375,18.3915
5990072932.jpg,14.3858,38.2179,34.0786
5991710179.jpg,11.6346,39.9122,39.0874
5992863973.jpg,39.6354,26.1622,13.8349
5993545370.jpg,26.0831,27.5973,17.4945
5993869890.jpg,22.7514,24.3784,13.7869
5993929800.jpg,10.1109,20.0357,14.3886
5994370430.jpg,45.3364,32.0043,11.643
5995040588.jpg,14.5767,19.0444,17.1847
5995083892.jpg,38.7177,41.473,21.1887
5995809590.jpg,9.6223,50.875,13.0938
5996266717.jpg,5.5653,27.8014,4.774
5996293393.jpg,36.7729,31.1078,18.4196
5996648026.jpg,16.7613,38.7523,20.221
5996831643.jpg,48.8093,63.553,17.1663
5997968998.jpg,52.5596,36.675,22.0585
5998921543.jpg,35.2824,68.4892,39.2946
5999140032.jpg,11.019,56.2079,29.6615
5999303076.jpg,24.7496,57.969,27.6902
5999450318.jpg,27.2417,50.8397,38.7251
5999962453.jpg,6.8056,18.9977,8.2891
6000347443.jpg,46.7024,29.2652,31.9889
6000377344.jpg,46.9716,51.3071,34.2814
6000772290.jpg,17.6715,21.8514,39.6094
6000896987.jpg,22.8867,33.3084,20.407
6001045244.jpg,20.9232,24.6113,53.8797
6001214984.jpg,13.7836,36.556,44.804
6001258616.jpg,22.4297,35.4308,21.825
6001444866.jpg,15.6098,70.8529,28.7959
6001560793.jpg,49.9277,51.7647,24.0034
6001836316.jpg,27.5643,55.3235,43.1428
6002391220.jpg,15.1845,29.7786,23.7087
6002788833.jpg,48.5874,32.7574,14.3857
6003444578.jpg,8.3255,19.35,9.6723
6003830397.jpg,46.0988,67.9412,24.5001
6003925442.jpg,38.5738,70.0872,70.0266
6004179446.jpg,10.5,41.85,10.4002
6004662053.jpg,26.945,28.0066,12.3364
6005119430.jpg,22.5128,43.9733,35.4115
6006544496.jpg,5.9746,50.8026,11.3656
6007032209.jpg,39.8513,74.5966,42.5854
6008172185.jpg,74.1694,36.813,11.9372
6008267730.jpg,37.6652,68.75,36.841
6011182310.jpg,7.4778,69.5044,13.9424
6011321842.jpg,24.0163,37.8,16.9073
6011443641.jpg,35.8942,72.8987,22.8697
6012494248.jpg,16.499,67.0118,9.452
6013203590.jpg,13.2141,68.4527,18.0859
6014996044.jpg,34.6781,78.0522,23.998
6015032576.jpg,16.1479,55.223,20.8666
6015497423.jpg,11.1144,37.4196,10.8564
6015802455.jpg,19.5832,27.8438,21.5207
6015806731.jpg,11.6574,19.2978,9.3934
6015956857.jpg,23.9317,48.9702,13.2745
6016403844.jpg,36.307,16.3625,22.8837
6018292739.jpg,19.4889,17.175,16.445
6018448805.jpg,25.3364,58.8714,26.9996
6018954377.jpg,29.6065,40.8375,25.6463
6019255824.jpg,19.1514,52.1776,21.2777
6019945837.jpg,12.0088,50.5577,15.1945
6021031344.jpg,39.6686,29.4956,16.6054
6021411453.jpg,38.4344,44.4661,38.5818
6021481506.jpg,24.8705,63.6429,22.1349
6022378177.jpg,28.334,53.0461,10.2205
6022545118.jpg,10.8582,54.1927,18.3535
6022867548.jpg,27.7116,43.0179,24.5279
6024552297.jpg,31.1039,76.2244,17.5587
6024842797.jpg,33.1523,63.0796,26.6294
6025425827.jpg,30.8675,54.6652,21.7493
6026252669.jpg,25.0451,39.6635,13.9873
6026326925.jpg,4.8231,37.3676,21.6397
6026481577.jpg,30.5781,56.5608,39.8867
6027079771.jpg,2.657,64.3795,12.2327
6027104916.jpg,18.1096,31.1835,11.2552
6027592169.jpg,35.2722,50.271,16.82
6027700445.jpg,30.6903,52.1518,47.602
6028150139.jpg,40.9051,66.467,33.0318
6028637115.jpg,50.8603,59.5571,21.8187
6029121560.jpg,13.1359,28.2121,29.7489
6029275021.jpg,72.5042,31.9779,29.0546
6030228496.jpg,70.352,20.2905,13.8405
6030949586.jpg,13.8874,43.6891,18.9084
6031428768.jpg,28.7397,23.2303,14.2644
6031659162.jpg,12.5365,29.9336,20.3562
6031843630.jpg,13.5965,26.6218,21.2844
6032331327.jpg,35.0825,41.6804,29.5457
6034206796.jpg,30.3899,36.5802,27.6247
6034305010.jpg,33.9855,73.2924,20.7062
6035124340.jpg,31.3338,26.2232,20.2802
6035849303.jpg,24.2498,35.609,18.8619
6036947560.jpg,8.5518,21.4646,19.5936
6037494854.jpg,23.2995,45.0067,20.237
6038209414.jpg,6.3696,32.2361,20.0295
6038295974.jpg,22.0983,50.8866,14.7456
6038701648.jpg,40.6692,67.6806,19.4067
6039555736.jpg,28.9135,22.6689,26.7887
6039986831.jpg,4.4464,36.1003,21.9979
6040260022.jpg,45.8976,61.6748,21.5026
6041797981.jpg,35.5781,35.1589,34.7902
6042672092.jpg,18.5012,48.8832,21.5149
6043711166.jpg,15.0284,31.1123,30.0917
6044839741.jpg,5.1191,29.7297,15.5242
6044933517.jpg,52.3542,22.223,16.3817
6045595814.jpg,24.5427,33.9083,17.2976
6045753888.jpg,27.2497,35.9934,4.4198
6046652289.jpg,1.2852,26.9089,21.2232
6046933267.jpg,17.7668,22.9167,11.9871
6047228959.jpg,7.8806,34.3486,21.5512
6048178491.jpg,25.8767,67.6062,20.9555
6048377722.jpg,9.3078,25.7431,23.6613
6050570749.jpg,23.4445,54.4091,22.4107
6051776132.jpg,18.0678,22.3407,21.9405
6052522172.jpg,14.0791,34.5125,9.6056
6052669253.jpg,16.5048,34.5278,17.5569
6052980564.jpg,30.1781,31.2668,26.8133
6052981024.jpg,15.4277,33.075,3.0635
6053711143.jpg,4.8982,46.0811,9.8958
6055173386.jpg,45.779,30.3014,14.26
6056249968.jpg,11.3057,51.3562,20.3098
6059213593.jpg,26.51,38.1207,6.0293
6059364561.jpg,0.4369,27.9065,18.8428
6061619361.jpg,19.149,52.4118,26.0457
6062434084.jpg,14.4668,48.4,28.2358
6063249330.jpg,54.9686,41.175,13.6531
6063545051.jpg,49.5912,53.404,25.872
6064738730.jpg,7.4261,28.0662,20.3145
6065678020.jpg,15.4769,30.3243,18.7826
6065704403.jpg,29.0988,32.2568,22.1636
6066096952.jpg,16.4187,43.7105,15.146
6066179576.jpg,19.3453,45.8092,10.1292
6066562802.jpg,45.5305,30.6772,19.5233
6067571211.jpg,2.4214,33.7626,13.6688
6067656779.jpg,19.8711,26.2182,12.4458
6068598546.jpg,18.0082,37.3142,13.8262
6068776554.jpg,7.6443,38.7677,66.6692
6070920773.jpg,26.7046,19.7716,16.8656
6070993297.jpg,24.2234,42.6905,25.3452
6071037995.jpg,26.5151,74.029,23.6813
6071930227.jpg,37.2293,78.8562,24.7514
6072006649.jpg,10.1945,32.3177,22.7488
6072373526.jpg,25.8311,30.1472,26.9075
6072752880.jpg,17.2201,33.0,24.3036
6073381897.jpg,18.5124,26.8654,11.7252
6073506056.jpg,4.7633,28.7352,15.1962
6074442813.jpg,6.9743,34.9539,18.0922
6074911475.jpg,8.1276,50.85,27.451
6075825527.jpg,6.1844,37.6912,17.143
6077061574.jpg,11.6194,31.5318,15.3525
6077250722.jpg,39.0948,39.5708,30.0612
6077930890.jpg,27.6599,69.8958,40.5966
6078173140.jpg,32.1831,28.2857,6.6751
6078472527.jpg,24.9401,38.6947,19.749
6079223986.jpg,25.1627,36.6356,12.8533
6080237953.jpg,66.3036,40.4931,17.8786
6080350914.jpg,4.2837,23.4978,14.7771
6080905239.jpg,26.6961,20.4425,38.9391
6081414146.jpg,28.7584,41.4087,20.38
6082438802.jpg,10.1405,30.1014,8.533
6084731334.jpg,22.2522,61.0803,20.3435
6087235314.jpg,38.3356,44.6689,27.5135
6087381283.jpg,24.8019,35.9364,23.2198
6087844508.jpg,1.5517,28.1084,8.3443
6088173087.jpg,26.2481,31.7985,38.2576
6088627872.jpg,31.7518,27.8004,16.0344
6088697532.jpg,5.2762,44.4174,19.4837
6088929536.jpg,11.234,21.8268,8.9545
6090586494.jpg,35.6391,29.6154,29.5345
6091930648.jpg,40.3975,31.1282,31.6573
6092043977.jpg,40.4585,31.8214,22.3692
6092350487.jpg,6.2449,29.4324,10.1337
6092502687.jpg,30.1923,48.0776,22.556
6093133362.jpg,2.1309,48.0065,10.5588
6093527262.jpg,32.4341,25.2041,9.0364
6094279767.jpg,26.3449,39.3348,7.4309
6095610288.jpg,32.8467,62.2035,66.6007
6095633645.jpg,6.8448,61.875,23.3511
6096610009.jpg,28.0964,32.5106,60.9229
6096713881.jpg,34.4659,59.5922,30.1867
6098070477.jpg,17.9342,35.0068,42.2239
6098120607.jpg,44.2767,76.201,25.1083
6098553690.jpg,46.7045,58.6991,56.7396
6098945608.jpg,38.085,25.2522,15.7046
6098953309.jpg,18.2922,36.8915,19.1732
6099389158.jpg,21.1042,63.5395,25.8537
6100280225.jpg,48.3092,44.7317,19.5543
6100334587.jpg,8.1478,42.2372,21.6932
6102774302.jpg,23.397,41.8739,18.2155
6103897334.jpg,14.5241,77.7121,28.3154
6104666546.jpg,8.7045,33.4195,22.7526
610496828.jpg,27.5948,24.3681,25.703
6105670251.jpg,2.1923,24.2606,5.2893
6106078585.jpg,36.5145,34.9832,26.6699
6106478357.jpg,37.3905,41.5297,27.0984
6106890458.jpg,51.8805,41.0438,22.8293
6107208468.jpg,19.2952,34.937,19.3104
6107409429.jpg,33.2948,46.8205,7.6346
6107838272.jpg,19.6668,51.4914,11.1099
6109808754.jpg,16.797,24.1907,12.7866
6110951544.jpg,20.7789,22.9978,25.6017
6111148526.jpg,42.5514,72.3919,23.6393
6112454258.jpg,11.3992,41.104,3.6479
6112534853.jpg,49.0976,45.4115,19.2585
6112607748.jpg,28.0077,27.8532,11.1541
611264152.jpg,29.462,40.6711,12.5797
6112648095.jpg,16.7011,32.8413,25.5426
6113347868.jpg,11.4871,48.2415,17.7805
6113677746.jpg,1.4817,24.4233,16.6286
6113689999.jpg,50.0198,25.9079,15.0657
6114016805.jpg,10.3241,37.0174,6.3227
6114724699.jpg,32.8876,55.3192,17.6252
6114847662.jpg,15.2418,35.6315,27.716
6114886448.jpg,31.5085,27.4767,34.9057
6115396985.jpg,23.789,29.2913,13.488
6115480209.jpg,18.0939,37.844,10.0384
6116188135.jpg,3.547,27.1271,9.3207
6117273943.jpg,31.4409,27.3281,30.6112
611785273.jpg,19.0345,67.7901,23.0836
6118735934.jpg,29.4133,23.6022,19.6896
6118739597.jpg,38.6761,51.9062,20.8059
6118760299.jpg,9.5059,22.1038,7.3073
6119482341.jpg,30.5031,34.3866,30.1504
6119560603.jpg,16.6341,18.2935,17.85
6120678876.jpg,29.1119,50.325,28.1433
6121503317.jpg,22.5416,25.5139,14.0635
6121672426.jpg,17.3544,52.7411,24.0558
6121771164.jpg,57.3027,20.6974,18.814
6121783761.jpg,43.113,39.1188,36.8476
6122580003.jpg,38.3604,80.7812,32.2992
6123127594.jpg,9.3657,31.789,17.1028
6123909061.jpg,1.1885,28.7132,15.1946
6124044226.jpg,11.0195,28.0203,11.0827
6124674840.jpg,21.2796,32.7708,22.8961
6125799438.jpg,30.3927,22.7064,12.5041
6127342377.jpg,35.5742,64.8522,39.8545
6127748837.jpg,6.0847,32.0509,7.0114
6128176020.jpg,36.1034,64.3077,37.2074
6128487555.jpg,13.2143,65.0509,22.7699
6128600017.jpg,7.3345,19.2743,9.7946
6128722390.jpg,38.946,37.6316,19.7359
6128851294.jpg,13.7511,35.2434,32.0394
6129702417.jpg,17.2167,39.9122,25.9614
6130471976.jpg,34.1459,79.4799,33.5705
6131302144.jpg,59.9495,26.125,14.8685
6131345309.jpg,38.349,30.4891,29.1525
6132160018.jpg,6.8935,67.1186,24.7428
6132687106.jpg,69.7731,23.8581,32.515
6132687448.jpg,37.0486,41.5473,24.1672
6133227550.jpg,17.5294,48.2308,29.1922
6133915607.jpg,15.9454,41.5673,15.3861
6135085548.jpg,20.543,65.1824,42.9122
6136695263.jpg,5.0737,52.8971,26.3616
6138227307.jpg,8.9958,23.175,18.8621
6138363884.jpg,13.8327,27.1071,17.6875
6138545533.jpg,12.7196,46.6795,39.7745
6139148199.jpg,20.2808,56.9324,40.224
6141644899.jpg,35.4287,29.8606,13.1371
6141827403.jpg,10.7785,26.0672,25.0585
6142185721.jpg,9.2234,60.3991,25.7522
6142593562.jpg,25.2906,47.4196,20.7321
6142750214.jpg,20.5274,39.9328,27.5608
6142852545.jpg,15.6221,40.6711,8.1187
6143005598.jpg,53.7181,72.5168,25.2026
6143020134.jpg,1.3359,31.4722,12.388
6143211622.jpg,20.9248,28.439,18.916
6143633711.jpg,16.9498,34.0312,9.0321
6143698715.jpg,36.1845,66.365,23.2495
6144141675.jpg,28.2793,53.7407,25.1074
6144182512.jpg,52.7615,57.6102,21.2972
6144690260.jpg,59.2788,23.5601,9.1743
6144702078.jpg,12.5677,45.9643,11.865
6146146023.jpg,11.3961,19.2261,19.5507
6146595160.jpg,11.5543,28.3738,16.4509
6147638271.jpg,19.9661,23.4514,11.2427
6147756679.jpg,58.2249,41.9375,26.7793
6148781935.jpg,37.8383,26.5128,13.236
6149089572.jpg,47.2716,26.6482,16.7209
6149327841.jpg,23.3654,49.641,24.6769
615034576.jpg,32.644,86.8312,27.8002
6150431643.jpg,42.0965,42.9,23.0203
6151722057.jpg,22.8481,27.7973,17.497
6153674206.jpg,0.6648,25.4612,16.5749
6153807982.jpg,22.535,33.2946,13.3839
6153962968.jpg,21.711,59.3394,22.1118
6153984860.jpg,14.8607,46.609,22.7085
6153987026.jpg,48.2767,20.5054,12.0852
6154151584.jpg,22.8342,54.3529,19.9792
6154181656.jpg,25.5878,37.3347,18.079
6154682169.jpg,13.2284,42.825,19.5319
6156825791.jpg,32.2909,33.9612,23.8022
6157269517.jpg,13.2817,45.1616,20.7518
6157377531.jpg,20.8167,29.7146,28.2086
6158806771.jpg,27.9994,83.1992,17.1811
6160181184.jpg,27.1962,25.6513,24.9442
6160253188.jpg,25.7373,70.9934,24.9903
6160448268.jpg,6.0634,55.3192,18.6139
6160450342.jpg,3.8328,62.5151,13.1562
6162009461.jpg,38.6437,34.0023,7.6414
6162806548.jpg,29.145,41.5996,56.0208
6162845121.jpg,12.0982,28.9128,17.427
6163494059.jpg,3.5114,27.6704,15.5366
6163563949.jpg,27.278,27.975,12.497
6163576407.jpg,23.258,36.4932,29.003
6163642388.jpg,10.3133,26.9338,14.6701
6163705024.jpg,30.1165,23.3504,10.8325
6164110615.jpg,11.2428,43.6174,25.4994
6164643779.jpg,22.2738,31.4217,29.9391
6166445475.jpg,82.8814,52.906,22.6995
6166626410.jpg,18.0542,51.0647,27.8471
6166766826.jpg,2.3656,31.3795,16.0385
616692637.jpg,43.2454,61.9907,12.5118
6167276187.jpg,50.9202,83.7692,23.1578
6167489115.jpg,16.2067,31.0288,14.6906
6167876275.jpg,24.3595,35.1522,20.2334
6168174174.jpg,23.225,39.4429,21.3004
6169499538.jpg,36.7436,22.275,24.5397
6169751513.jpg,16.629,31.875,17.5962
6170589548.jpg,41.0797,35.5651,14.7609
6171193930.jpg,23.8185,65.6857,41.7812
6171205916.jpg,51.3064,43.2936,21.0969
6171792130.jpg,13.7928,23.4,16.3248
6172349199.jpg,19.7884,28.0084,21.413
6172964730.jpg,23.1521,76.1776,26.8808
6173003449.jpg,66.4878,27.3991,29.7311
61745002.jpg,15.2171,52.2273,28.0022
6175048748.jpg,13.6787,29.096,19.8649
6175206335.jpg,14.9125,38.5,10.517
6175384810.jpg,25.7583,32.9207,4.2768
6175479501.jpg,4.2396,40.3248,11.8668
6176401677.jpg,29.8356,65.1832,26.2832
6177131907.jpg,14.0524,42.6848,34.0844
6177166693.jpg,15.8345,29.8211,16.8369
6177663697.jpg,31.9532,31.4748,10.5813
6178467080.jpg,7.871,24.8898,15.4974
6178888063.jpg,4.5781,37.6081,24.091
6179066994.jpg,14.9393,37.617,26.6586
6180251027.jpg,4.0492,31.625,4.1882
6180327231.jpg,2.3889,16.208,18.2433
6180360861.jpg,19.287,32.4889,22.588
6181551181.jpg,27.6035,43.2775,12.0168
6182410940.jpg,21.8918,34.5513,48.398
6183915148.jpg,24.6076,63.9932,29.9044
6184879643.jpg,20.4417,37.6824,35.4511
6185806763.jpg,23.1675,24.1099,23.9711
6186480885.jpg,27.0406,37.8529,27.2886
6186608340.jpg,62.3052,56.7794,26.765
6188110673.jpg,41.9848,24.8973,13.7857
6188375845.jpg,49.0986,60.3815,22.5247
6189434531.jpg,36.4928,47.772,22.3027
6190085634.jpg,36.0257,48.1134,18.0348
6190472459.jpg,11.3832,35.4391,9.5353
6190639250.jpg,4.8955,27.4173,26.5667
6190643783.jpg,12.8915,28.3938,15.3703
6191653562.jpg,16.9834,25.1056,42.1773
6192180077.jpg,1.5256,29.6029,2.8696
6192537618.jpg,3.0977,28.0878,15.9482
6193425785.jpg,9.7245,30.5873,27.3634
6194409059.jpg,1.0972,22.0743,36.0423
6194607609.jpg,9.1568,23.8563,11.1491
6194753185.jpg,41.5797,29.8375,56.924
6197628088.jpg,12.9309,23.9861,13.8527
6198414386.jpg,14.4433,41.542,5.5097
6198870834.jpg,26.1499,40.6261,15.531
6199129652.jpg,29.2274,35.6971,24.0578
6199370121.jpg,16.1148,23.5304,14.4202
6199923383.jpg,28.8856,52.7689,39.7356
6200906518.jpg,28.8247,39.9684,10.9613
6201268474.jpg,26.1259,34.211,4.4237
6201290598.jpg,15.1033,34.3378,21.3835
6202357240.jpg,16.7696,48.5043,40.2958
6202637984.jpg,25.6837,22.95,6.8821
6204572206.jpg,36.799,26.8654,21.8962
62049415.jpg,18.7886,55.0474,23.8576
6205007970.jpg,33.4068,33.8761,19.5015
6205974624.jpg,18.6063,48.0441,18.1438
6206537563.jpg,52.259,59.2102,7.4138
6206641810.jpg,37.7952,27.0133,21.5907
6207546656.jpg,19.1355,46.9266,24.4602
6208184332.jpg,26.5101,63.2257,22.2403
6208981295.jpg,26.8712,34.0855,20.9573
6209362711.jpg,6.6506,29.85,6.1272
6210021795.jpg,18.7555,47.1326,25.9386
6210436753.jpg,21.0082,56.4122,21.2691
6210494281.jpg,19.6876,40.2924,37.0803
6211550250.jpg,13.9068,48.9545,23.8677
6211562802.jpg,5.5232,37.7542,26.1776
6214101646.jpg,11.3614,39.6892,9.8968
6216457478.jpg,18.1998,35.0804,20.2772
6216628901.jpg,2.5981,18.15,3.0116
6218336714.jpg,11.5282,24.8205,14.4386
6219475255.jpg,19.3837,38.8192,16.2402
6220511513.jpg,31.9216,36.6238,18.0824
6220758013.jpg,24.4134,32.3371,14.8871
6221634862.jpg,30.8311,53.7326,17.4526
6222011944.jpg,1.3571,36.8695,16.6607
6222668667.jpg,9.2899,30.0,22.6533
6224117679.jpg,13.4054,46.0742,27.9054
6224309834.jpg,49.7611,76.6944,29.6675
6224567547.jpg,53.767,57.463,23.5237
6224584485.jpg,28.9757,63.9953,26.3765
6225839332.jpg,12.0908,41.1743,22.6709
6225884368.jpg,46.3501,85.507,25.1098
6226065978.jpg,32.9517,34.1149,30.4539
6226355668.jpg,14.6698,32.3008,34.3825
6226545880.jpg,19.8047,35.6014,36.387
6226958482.jpg,0.079,22.6513,14.1313
6227646726.jpg,16.9594,35.973,21.4755
6227862554.jpg,2.5712,28.8063,14.208
6227951538.jpg,16.2845,54.4797,12.4812
6228278450.jpg,16.2065,37.3761,15.7614
6228740926.jpg,23.5809,32.2109,16.644
6229984844.jpg,39.8836,40.7052,31.9342
6230011878.jpg,25.3625,22.5203,5.9183
6232031392.jpg,22.5228,28.1758,26.2253
6232083444.jpg,34.0714,45.9427,61.9006
6233076325.jpg,36.7554,25.0446,23.791
6233367790.jpg,17.8074,39.3578,20.1954
62339435.jpg,24.8388,32.584,21.0269
6235008903.jpg,30.0031,27.3382,27.5906
6235266506.jpg,55.0907,42.6917,5.2527
6236533476.jpg,24.2578,28.6458,13.3316
6237039351.jpg,17.9953,26.6958,15.2936
6237051127.jpg,27.1191,41.8786,32.7971
6237170971.jpg,1.1685,38.803,16.1054
6237287200.jpg,43.1957,63.2746,18.9355
6237907286.jpg,18.5449,32.8527,17.7777
6238087656.jpg,31.6267,33.5448,35.533
6238203210.jpg,30.9093,52.5938,32.2304
6238346062.jpg,17.4704,26.5991,19.3433
6238543010.jpg,22.0647,37.567,26.9662
6238988012.jpg,40.5696,47.5086,26.3619
6239374380.jpg,26.8654,17.6149,22.7006
6239620274.jpg,22.6039,27.075,21.7445
6239948477.jpg,31.8487,53.8851,16.4828
6243575043.jpg,33.3102,48.5128,18.9224
6243772733.jpg,53.4722,62.5304,24.5387
6244943274.jpg,26.8797,60.7371,37.3064
6245095836.jpg,11.9971,36.7304,19.4132
6245438349.jpg,19.6459,23.5021,22.856
6245654215.jpg,11.9401,24.512,25.5105
6245749984.jpg,29.6811,45.7368,45.8293
62458506.jpg,18.9047,35.4679,13.8451
6246977871.jpg,97.7433,74.1757,27.5221
6248527465.jpg,28.9818,24.3608,10.1219
6249554399.jpg,18.9305,32.7105,25.4686
6249766642.jpg,17.1407,25.4737,15.3813
6250057202.jpg,30.3773,30.8446,26.8177
62503983.jpg,15.8754,63.6026,23.541
